year,quarter,ch_isco_id,ch_isco_name,count_ads
2024,4,34120,Soziale Fachkräfte,76.17
2024,4,34130,Ordensbrüder/-schwestern und Seelsorgehelfer,2
2024,4,34210,Athleten und Berufssportler,6.5
2024,4,34220,"Sportlehrer, Sporttrainer und Sportfunktionäre",113.08
2024,4,34230,Trainer und Betreuer im Bereich Fitness und Erholung,523.33
2024,4,34310,Fotografen,15
2024,4,34320,Raumgestalter und Dekorateure,63.67
2024,4,34330,"Fachkräfte in Kunstgalerien, Museen und Bibliotheken",59.5
2024,4,34340,"Küchenchefs, stv. Küchenchefs und Souschefs",693.33
2024,4,34350,Sonstige Fachkräfte in Gestaltung und Kultur,55.2
2024,4,35000,"Informations- und Kommunikationstechniker, onA",601.12
2024,4,35100,"Techniker für den Betrieb von Informations- und Kommunikationstechnologie und für die Anwenderbetreuung, onA",23.5
2024,4,35110,Techniker für den Betrieb von Informations- und Kommunikationstechnologie,34
2024,4,35120,Techniker für die Anwenderbetreuung in der Informations- und Kommunikationstechnologie,811.78
2024,4,35130,Techniker für Computernetzwerke und -systeme,20
2024,4,35140,Webmaster,3.5
2024,4,35200,"Telekommunikations- und Rundfunktechniker, onA",1
2024,4,35210,Techniker für Rundfunk und audiovisuelle Medien,120.35
2024,4,41100,Allgemeine Bürokräfte,2306.15
2024,4,41200,Sekretariatskräfte (allgemein),1510.2
2024,4,41300,"Schreibkräfte und Datenerfasser, onA",1.5
2024,4,41320,Datenerfasser,27.67
2024,4,42000,"Bürokräfte mit Kundenkontakt, onA",31.83
2024,4,42110,"Schalterbedienstete und Fachkräfte im Bereich Finanzdienstleistungen, onA",187.08
2024,4,42120,"Buchmacher, Croupiers und verwandte Berufe im Bereich Glücks- und Wettspiele",12.83
2024,4,42140,Inkassobeauftragte und verwandte Berufe,54.2
2024,4,42210,Reiseverkehrsfachkräfte,153.42
2024,4,42220,Kundeninformationsfachkräfte in Call Centers,228.67
2024,4,42230,Telefonisten,22.5
2024,4,42240,Hotelrezeptionisten,67.17
2024,4,42260,Empfangskräfte (allgemein),747.67
2024,4,42270,Interviewer im Bereich Umfragen und Marktforschung,3.5
2024,4,43110,Bürokräfte im Rechnungswesen und in der Buchhaltung,963.62
2024,4,43120,"Bürokräfte in der Statistik, im Finanz- und Versicherungswesen",613.5
2024,4,43130,Bürokräfte in der Lohnbuchhaltung,242
2024,4,43200,"Bürokräfte im Bereich Materialwirtschaft und Transport und verwandte Berufe, onA",5.5
2024,4,43210,Fachkräfte in der Lagerwirtschaft,1941.5
2024,4,43220,Bürokräfte in der Material- und Fertigungsplanung und verwandte Berufe,649.29
2024,4,43230,Bürokräfte in der Transportwirtschaft und verwandte Berufe,507.5
2024,4,44110,Bibliotheksassistenten,3.5
2024,4,44120,Postverteiler und -sortierer,599
2024,4,44130,"Kodierer, Korrekturleser und verwandte Bürokräfte",14
2024,4,44150,Bürokräfte für Registratur und Dokumentation,11.5
2024,4,44160,Bürokräfte im Personalwesen,363.17
2024,4,44190,"Bürokräfte und verwandte Berufe, anderweitig nicht genannt, onA",1936.07
2024,4,44191,"Bürokräfte und verwandte Berufe, Marketing und Werbung",177.17
2024,4,44192,"Bürokräfte und verwandte Berufe, Verkauf",987.33
2024,4,51110,Reisebegleiter und Stewards,62.83
2024,4,51120,Schaffner,111.17
2024,4,51130,Reiseleiter/Fremdenführer,26.5
2024,4,51200,Köche,1945.7
2024,4,51311,Chefs de Service in Restaurants,279.67
2024,4,51312,Servicefachkräfte in Restaurants,2279.23
2024,4,51313,Servicehilfskräfte in Restaurants,163.17
2024,4,51320,Barkeeper,233.12
2024,4,51410,Coiffeurs,189
2024,4,51420,Kosmetiker und verwandte Berufe,87.17
2024,4,51500,"Hauswarte und Hauswirtschaftsleiter, onA",207.5
2024,4,51510,"Reinigungs- und Hauswirtschaftleiter und -kräfte in Büros, Hotels und anderen Einrichtungen, onA",172.83
2024,4,51512,"Reinigungs- und Hauswirtschaftskräfte in Büros, Hotels und anderen Einrichtungen",110.83
2024,4,51520,Hauswirtschafter in Privathaushalten,480.75
2024,4,51530,Hauswarte,1540.64
2024,4,51630,Bestatter und Einbalsamierer,1
2024,4,51640,Tierpfleger und -betreuer,114.33
2024,4,51650,Fahrschullehrer,52
2024,4,52110,Verkaufsstand- und Marktverkäufer,4.5
2024,4,52210,Leiter eines Einzelhandelsgeschäftes,866.31
2024,4,52220,Verkaufsaufsichtskräfte in Handelsgeschäften,661.28
2024,4,52230,Verkäufer  in Handelsgeschäften,5483.92
2024,4,52300,Kassierer und Kartenverkäufer,480.33
2024,4,52400,"Sonstige Verkaufskräfte, onA",3.5
2024,4,52410,Mannequins/Dressmen und sonstige Modelle,43.75
2024,4,52420,Produktvorführer,81.83
2024,4,52430,Haustürverkäufer,15.5
2024,4,52450,Tankwarte,3
2024,4,52460,Imbissverkäufer,30.5
2024,4,52490,"Verkaufskräfte, anderweitig nicht genannt",623.67
2024,4,53110,Kinderbetreuer,538.67
2024,4,53120,Lernbetreuer,237.29
2024,4,53210,Pflegehelfer in Institutionen,1528.9
2024,4,53222,Haus- und Familienbetreuer,1372.88
2024,4,53290,"Betreuungsberufe im Gesundheitswesen, anderweitig nicht genannt",1
2024,4,54110,Feuerwehrleute,21.17
2024,4,54120,Polizisten (ohne Polizeikommissare),150
2024,4,54130,Gefängnisaufseher,61.33
2024,4,54140,Sicherheitsdienstleistungspersonal,427
2024,4,54190,"Schutzkräfte und Sicherheitsbedienstete, anderweitig nicht genannt",290.83
2024,4,61110,Gemüseanbauer,19
2024,4,61120,"Obst- und Beerenanbauer, onA",7.5
2024,4,61130,"Gärtner, Gartenbau und Pflanzenproduktion, onA",531.67
2024,4,61212,Nutztierhalter (Pferde),1
2024,4,61220,Geflügelhalter,2
2024,4,61230,Imker und Seidenraupenzüchter,0.5
2024,4,61300,Landwirte mit Ackerbau und Tierhaltung (ohne ausgeprägten Schwerpunkt),37.42
2024,4,62100,Forstarbeitskräfte und verwandte Berufe,58.83
2024,4,62220,Binnen- und Küstenfischer,1
2024,4,62240,Jäger und Fallensteller,2
2024,4,70000,"Handwerks- und verwandte Berufe, onA",59.42
2024,4,71100,"Baukonstruktions- und verwandte Berufe, onA",6.58
2024,4,71120,"Maurer und verwandte Berufe, onA",233
2024,4,71121,Maurer und verwandte Berufe (ohne Ofenbau),77.83
2024,4,71122,"Maurer und verwandte Berufe, Ofenbau",14.5
2024,4,71130,"Steinmetze, Steinspalter, -bearbeiter und Steinbildhauer",23.67
2024,4,71140,"Betonierer, Betonoberflächenfertiger und verwandte Berufe",15.58
2024,4,71150,"Zimmerleute, Bautischler, Storenmonteure, Bootbauer, onA",54.67
2024,4,71151,Zimmerleute,278.78
2024,4,71152,Schreiner,450.15
2024,4,71153,Storenmonteure,36.5
2024,4,71190,"Baukonstruktions- und verwandte Berufe, anderweitig nicht genannt",71.7
2024,4,71210,Dachdecker,129.28
2024,4,71220,Boden- und Fliesenleger,102.7
2024,4,71230,"Gipser, Trockenbauer",96.95
2024,4,71241,"Isolierer, Gebäudehüllen",69.67
2024,4,71250,Glaser,19
2024,4,71260,"Bauspengler und Sanitär- und Heizungsinstallateure, onA",97.42
2024,4,71261,Heizungsinstallateure,383.5
2024,4,71262,Bauspengler,168.5
2024,4,71263,Sanitärinstallateure,369.62
2024,4,71270,"Klima-, Kälte, und Lüftungsanlagenbauer, onA",292
2024,4,71310,Maler und verwandte Berufe,109.12
2024,4,71320,Lackierer und verwandte Berufe,184.83
2024,4,71330,Fassadenreiniger und Schornsteinfeger/Rauchfangkehrer,9.5
2024,4,72001,Polymechaniker und Produktionsmechaniker,1145.75
2024,4,72101,Anlagen- und Apparatebauer,169
2024,4,72110,Former und Kernmacher (für Metallguss),12.33
2024,4,72120,Schweisser und Brennschneider,61.33
2024,4,72130,Blechkaltverformer,1
2024,4,72140,Baumetallverformer und Metallbauer,269.82
2024,4,72210,"Grobschmiede, Hammerschmiede und Schmiedepresser",3
2024,4,72220,Werkzeugmechaniker und verwandte Berufe,77.5
2024,4,72230,Werkzeugmaschineneinrichter und -bediener,207
2024,4,72240,"Metallpolierer, Rundschleifer und Werkzeugschärfer",59.67
2024,4,72310,Kraftfahrzeugmechaniker und -schlosser,1044.42
2024,4,72320,Flugmotorenmechaniker und -schlosser,63.5
2024,4,72330,Landmaschinen- und Industriemaschinenmechaniker und -schlosser,513
2024,4,72340,Fahrradmechaniker und verwandte Berufe,90.25
2024,4,73110,"Uhrmacher, Uhrenarbeiter, Mikromechaniker, onA",32.83
2024,4,73111,Uhrmacher,101.17
2024,4,73112,Uhrenarbeiter,19.5
2024,4,73113,Mikromechaniker,2.5
2024,4,73120,Musikinstrumentenbauer und -stimmer,3
2024,4,73130,Schmuckwarenhersteller und Edelmetallbearbeiter,29.5
2024,4,73140,Keramiker und verwandte Berufe,2.5
2024,4,73160,"Schildermaler, Dekormaler, Graveure und Ätzer",4
2024,4,73210,Techniker in der Druckvorstufe,52.33
2024,4,73220,Drucker,76.83
2024,4,73230,Berufe in der Druckweiterverarbeitung und Buchbinder,10
2024,4,74110,Bauelektriker und verwandte Berufe,2165.25
2024,4,74120,Automatiker und verwandte Berufe,524.75
2024,4,74130,Elektroleitungsinstallateure und Wartungspersonal,1430.45
2024,4,74210,Elektroniker und Elektronik-Servicetechniker,250.75
2024,4,74220,Installateure und Servicetechniker im Bereich Informations- und Kommunikationstechnik,5
2024,4,75110,"Metzger, Fischhändler und -verarbeiter und verwandte Berufe",687.25
2024,4,75120,"Bäcker, Konditoren und Konfektmacher",376.33
2024,4,75130,Molkerei- und Käsereifachkräfte,50.83
2024,4,75200,"Holzbearbeiter, Möbeltischler und verwandte Berufe, onA",37.83
2024,4,75230,Einrichter und Bediener von Holzbearbeitungsmaschinen,5
2024,4,75310,"Herren- und Damenschneider, Kürschner und Hutmacher",18.33
2024,4,75330,"Näher, Sticker und verwandte Berufe",1.5
2024,4,75340,Polsterer und verwandte Berufe,8.83
2024,4,75360,Schuhmacher und verwandte Berufe,3.83
2024,4,75410,Taucher,16.67
2024,4,75420,Sprengmeister und Sprengbeauftragte,3.33
2024,4,75430,Produkttester und -klassierer (ohne Nahrungsmittel und Getränke),13
2024,4,75440,Kammerjäger und andere Schädlingsbekämpfungsberufe,1
2024,4,75490,"Handwerks- und verwandte Berufe, anderweitig nicht genannt",58.17
2024,4,81000,"Bediener stationärer Anlagen und Maschinen, onA",988.75
2024,4,81110,Bergleute und Grubenarbeiter,17.33
2024,4,81130,Tiefbohrer und verwandte Berufe,10
2024,4,81140,"Bediener von Maschinen zur Herstellung und Verarbeitung von Zement, Steinen und sonstigen Mineralien",27.83
2024,4,81210,Bediener von Anlagen in der Metallerzeugung und -umformung,12.5
2024,4,81220,"Bediener von Anlagen zur Metallveredlung, Plattierung und Beschichtung von Metallen",65.33
2024,4,81310,Bediener von Anlagen und Maschinen für chemische Erzeugnisse,5
2024,4,81420,Bediener von Maschinen zur Herstellung von Kunststoffwaren,79.67
2024,4,81520,"Bediener von Web-, Strick- und Wirkmaschinen",5
2024,4,81530,Bediener von Nähmaschinen,4.17
2024,4,81570,Bediener von Wäschereimaschinen,94.07
2024,4,81590,"Bediener von Maschinen zur Herstellung von Textil-, Pelz- und Lederwaren, anderweitig nicht genannt",8.5
2024,4,81600,"Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln, onA",51.17
2024,4,81602,"Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln, Weintechnologe",53.5
2024,4,81710,Bediener von Anlagen zur Zellstoff- und Papierherstellung,2.5
2024,4,81720,Bediener von Anlagen zur Holzaufbereitung,11.83
2024,4,81890,"Bediener stationärer Anlagen und Maschinen, anderweitig nicht genannt",13.5
2024,4,82120,Berufe der Montage von elektrischen und elektronischen Geräten,174.75
2024,4,82190,"Montageberufe, anderweitig nicht genannt",1104.38
2024,4,83110,Lokomotivführer,25.83
2024,4,83120,"Bediener von Sicherungs-, Signal- und Leittechnik im Schienennetzbetrieb",18.5
2024,4,83210,Motorradfahrer,6.37
2024,4,83220,"Personenkraftwagen-, Taxi-, Kleintransporter- und Kleinbusfahrer",231.82
2024,4,83310,Busfahrer und Strassenbahnführer,173.37
2024,4,83320,Fahrer schwerer Lastkraftwagen,919.07
2024,4,83400,"Bediener mobiler Anlagen, onA",1
2024,4,83421,"Führer von Erdbewegungs- und verwandten Maschinen, Strassenbau",216.42
2024,4,83430,"Kranführer, Aufzugmaschinisten und Bediener verwandter Hebeeinrichtungen, onA",37.5
2024,4,83431,"Kranführer, Aufzugmaschinisten und Bediener verwandter Hebeeinrichtungen (ohne Seilbahn)",154
2024,4,83440,Gabelstaplerfahrer und verwandte Berufe,21.5
2024,4,83500,Deckspersonal auf Schiffen und verwandte Berufe,19.67
2024,4,90000,"Hilfsarbeitskräfte, onA",266.41
2024,4,91100,"Reinigungspersonal und Hilfskräfte in Privathaushalten, Hotels und Büros, onA",3
2024,4,91110,Reinigungspersonal und Hilfskräfte in Privathaushalten,442.06
2024,4,91120,"Reinigungspersonal und Hilfskräfte in Büros, Hotels und anderen Einrichtungen",1
2024,4,91210,Handwäscher und Handbügler,0.5
2024,4,91220,Fahrzeugreiniger,101.67
2024,4,91290,Sonstiges Reinigungspersonal,1
2024,4,92130,Hilfsarbeiter in Ackerbau und Tierhaltung (ohne ausgeprägten Schwerpunkt),39.75
2024,4,92140,Hilfsarbeiter im Gartenbau,21.33
2024,4,93120,Hilfsarbeiter im Tiefbau,1
2024,4,93131,"Hilfsarbeiter im Hochbau, Bauhauptgewerbe",2
2024,4,93132,"Hilfsarbeiter im Hochbau, Ausbaugewerbe",1.5
2024,4,93210,Verpacker,25.67
2024,4,93290,"Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt",608.17
2024,4,93330,Frachtarbeiter und verwandte Berufe,19.43
2024,4,93340,Regalbetreuer und -auffüller,0.5
2024,4,94110,Zubereiter von Fast Food und anderen Imbissen,460.28
2024,4,94122,Küchengehilfen,664.15
2024,4,96110,Arbeiter in der Abfall- und Wertstoffsammlung,82.5
2024,4,96130,Strassenkehrer und verwandte Berufe,21
2024,4,96200,"Sonstige Hilfsarbeitskräfte, onA",872.3
2024,4,96210,"Boten, Paketauslieferer und Gepäckträger",141
2024,4,96230,"Zählerableser, Automatenbefüller und -kassierer",38.83
2024,4,96290,"Hilfsarbeitskräfte, anderweitig nicht genannt",5
2025,1,01100,Offiziere in regulären Streitkräften,28.83
2025,1,03100,Angehörige der regulären Streitkräfte in sonstigen Rängen,1.5
2025,1,11110,Angehörige gesetzgebender Körperschaften,2.5
2025,1,11120,Leitende Verwaltungsbedienstete,751.04
2025,1,11140,Leitende Bedienstete von Interessenorganisationen,14
2025,1,11200,Geschäftsführer und Vorstände,1555.32
2025,1,12000,"Führungskräfte im kaufmännischen Bereich, onA",199.92
2025,1,12100,"Führungskräfte in der betrieblichen Administration und in unternehmensbezogenen Dienstleistungen, onA",191.17
2025,1,12110,Führungskräfte im Bereich Finanzen,341.67
2025,1,12120,Führungskräfte im Personalwesen,334.67
2025,1,12130,Führungskräfte in Unternehmenspolitik und -planung,782.42
2025,1,12190,"Führungskräfte in der betrieblichen Administration und in unternehmensbezogenen Dienstleistungen, anderweitig nicht genannt",7217.82
2025,1,12210,"Führungskräfte in Vertrieb und Marketing, onA",975.17
2025,1,12211,Führungskräfte in Vertrieb,17
2025,1,12212,Führungskräfte in Marketing,47.83
2025,1,12220,Führungskräfte in Werbung und Öffentlichkeitsarbeit,114.5
2025,1,12230,Führungskräfte in Forschung und Entwicklung,210.45
2025,1,13110,Führungskräfte in der Produktion in Land- und Forstwirtschaft,51.83
2025,1,13210,Führungskräfte in der Produktion von Waren,442.73
2025,1,13230,"Führungskräfte in der Produktion im Bau, onA",263.17
2025,1,13240,"Führungskräfte in der Beschaffung, Logistik und in verwandten Bereichen",445
2025,1,13300,Führungskräfte in der Erbringung von Dienstleistungen im Bereich Informations- und Kommunikationstechnologie,812.62
2025,1,13410,Führungskräfte in der Erbringung von Dienstleistungen der Kinderbetreuung,77.67
2025,1,13420,Führungskräfte in der Gesundheitsversorgung,513.17
2025,1,13430,Führungskräfte in der Erbringung von Dienstleistungen für Menschen im Alter,39.5
2025,1,13440,Führungskräfte in der Erbringung von Dienstleistungen der sozialen Institutionen,35
2025,1,13450,Führungskräfte in der Erbringung von Dienstleistungen des Bildungswesens,398.67
2025,1,13460,"Führungskräfte in der Erbringung von Finanz- und Versicherungsdienstleistungen, onA",211.5
2025,1,13461,Führungskräfte in der Erbringung von Finanz- und Versicherungsdientleistungen,1
2025,1,13490,"Führungskräfte in der Erbringung von spezialisierten Dienstleistungen, anderweitig nicht genannt",332.28
2025,1,14000,"Führungskräfte in Hotels und Restaurants, im Handel und in der Erbringung sonstiger Dienstleistungen, onA",394.42
2025,1,14110,Führungskräfte in Hotels,43.5
2025,1,14120,Führungskräfte in Restaurants,296
2025,1,14200,Führungskräfte in Gross- und Einzelhandel,124.17
2025,1,14300,"Führungskräfte in der Erbringung sonstiger Dienstleistungen, onA",1.33
2025,1,14310,"Führungskräfte in der Erbringung von Dienstleistungen im Bereich Sport, Erholung und Kultur",11
2025,1,14390,"Führungskräfte in der Erbringung von Dienstleistungen, anderweitig nicht genannt",181.92
2025,1,20000,"Intellektuelle und wissenschaftliche Berufe, onA",1264.52
2025,1,21000,"Naturwissenschaftler, Mathematiker und Ingenieure, onA",12.42
2025,1,21110,Physiker und Astronomen,80
2025,1,21120,Meteorologen,4.5
2025,1,21130,Chemiker,108.17
2025,1,21140,Geologen und Geophysiker,42.53
2025,1,21200,"Mathematiker, Aktuare und Statistiker",139.07
2025,1,21300,"Biowissenschaftler, onA",181.33
2025,1,21310,"Biologen, Botaniker, Zoologen und verwandte Berufe",67.08
2025,1,21320,"Agrar-, Forst- und Fischereiwissenschaftler und -berater",12.5
2025,1,21330,Umweltwissenschaftler,26.45
2025,1,21400,"Ingenieurwissenschaftler (ohne Elektrotechnik, Elektronik und Telekommunikation), onA",16.17
2025,1,21410,Prozess- und Produktionsingenieure,158.96
2025,1,21420,Bauingenieure,464
2025,1,21430,Umweltschutzingenieure,54.65
2025,1,21440,"Maschinenbau-, Mechatronik- und Systemtechnikingenieure, onA",178.3
2025,1,21442,Mechatronik- und Systemtechnikingenieure,10.5
2025,1,21450,Chemieingenieure,15.56
2025,1,21460,"Bergbauingenieure, Metallurgen und verwandte Berufe",13
2025,1,21490,"Ingenieure, anderweitig nicht genannt",3306.27
2025,1,21510,Ingenieure im Bereich Elektrotechnik,156.16
2025,1,21520,Ingenieure im Bereich Elektronik,95.17
2025,1,21530,Ingenieure im Bereich Telekommunikationstechnik,31.33
2025,1,21610,Architekten,549.27
2025,1,21620,Landschaftsarchitekten,90.17
2025,1,21630,Produkt- und Textildesigner,135.45
2025,1,21640,"Raum-, Stadt- und Verkehrsplaner",112.25
2025,1,21650,Kartografen und Vermessungsingenieure,166.03
2025,1,21660,Grafik- und Multimediadesigner,396.17
2025,1,22000,"Spezialisten in Gesundheitsberufen, onA",66.5
2025,1,22110,Allgemeinärzte,1662.92
2025,1,22120,Fachärzte,680.72
2025,1,22210,"Pflegedienstleiter und Pflegefachkräfte, onA",4394.35
2025,1,22211,Pflegedienstleiter,59.33
2025,1,22212,Pflegefachkräfte,9
2025,1,22213,Pflegefachkräfte mit Spezialisierung,737.13
2025,1,22220,Geburtshilfespezialisten,69.17
2025,1,22300,Spezialisten der traditionellen und komplementären Medizin,4.25
2025,1,22400,Feldscher und vergleichbare paramedizinische Praktiker,0.25
2025,1,22500,Tierärzte,96.58
2025,1,22610,Zahnärzte,122.7
2025,1,22620,Apotheker,345.75
2025,1,22630,Spezialisten in den Bereichen Umwelt- und Arbeitsmedizin sowie Hygiene,62.83
2025,1,22640,Physiotherapeuten,458.65
2025,1,22650,Diätologen und Ernährungsberater,78
2025,1,22660,Audiologen und Sprachtherapeuten,394.45
2025,1,22670,Optometristen und Orthoptisten,14.5
2025,1,22690,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",808.68
2025,1,23000,"Lehrkräfte, onA",4601.98
2025,1,23100,Universitäts- und Hochschullehrer,1199.95
2025,1,23200,Lehrkräfte im Bereich Berufsbildung,410.25
2025,1,23300,Lehrkräfte im Sekundarbereich,271
2025,1,23410,Lehrkräfte im Primarbereich,461.17
2025,1,23420,Lehrkräfte und Erzieher im Vorschulbereich,342
2025,1,23510,Pädagogik- und Didaktikspezialisten,535.45
2025,1,23520,Lehrkräfte im Bereich Sonderpädagogik,1317.46
2025,1,23530,Sprachlehrer,271.33
2025,1,23540,Musiklehrer,65.5
2025,1,23550,Kunstlehrer,31.5
2025,1,23560,Ausbilder im Bereich Informationstechnologie,6
2025,1,23590,"Lehrkräfte, anderweitig nicht genannt",526.13
2025,1,24100,"Spezialisten im Bereich Finanzen, onA",121.28
2025,1,24110,"Wirtschaftsprüfer, Steuerberater und verwandte Berufe",1059.7
2025,1,24120,Finanz- und Anlageberater,908.37
2025,1,24130,Finanzanalysten,392.79
2025,1,24210,Spezialisten im Bereich Management- und Organisationsanalyse,1031.18
2025,1,24220,Spezialisten in der strategischen Planung in Politik und Wirtschaft,269.58
2025,1,24230,Berufsberater und -analytiker und vergleichbare Spezialisten der Personalwesen,1267.19
2025,1,24240,Fachkräfte in Personalschulung und -entwicklung,210.13
2025,1,24300,"Spezialisten in Vertrieb, Marketing und Öffentlichkeitsarbeit, onA",836
2025,1,24310,Fachkräfte in Marketing und Werbung,1922.77
2025,1,24320,Fachkräfte in der Öffentlichkeitsarbeit,290
2025,1,24330,"Technische Verkaufsfachkräfte (ohne Informations- und Kommunikationstechnologie), onA",213.03
2025,1,24331,"Technische Verkaufsfachkräfte (ohne Informations- und Kommunikationstechnologie), Technik",82.17
2025,1,24340,"Technische Verkaufsfachkräfte, Informations- und Kommunikationstechnologie",38.5
2025,1,25000,"Spezialisten in der Informations- und Kommunikationstechnologie, onA",22
2025,1,25100,"Entwickler und Analytiker von Software und Anwendungen (ohne Informatikingenieur), onA",35.67
2025,1,25101,Informatikingenieure,135.56
2025,1,25110,"Systemanalytiker, onA",833.67
2025,1,25120,"Softwareentwickler, onA",1610.58
2025,1,25121,"Softwareentwickler, Softwareengineering",599.5
2025,1,25122,"Softwareentwickler, Wirtschafsinformatik",67.28
2025,1,25123,"Softwareentwickler, System-Engineering und Architektur",119.17
2025,1,25124,"Softwareentwickler, Projektmanagement",79.5
2025,1,25130,Mediamatiker,273.96
2025,1,25140,Anwendungsprogrammierer,97.83
2025,1,25190,"Entwickler und Analytiker von Software und Anwendungen, anderweitig nicht genannt (ohne Qualität und Testing)",359.08
2025,1,25191,"Entwickler und Analytiker von Software und Anwendungen, Qualität und Testing",57.42
2025,1,25210,Datenbankentwickler und -administratoren,350.2
2025,1,25220,Systemadministratoren,891.17
2025,1,25230,Fachkräfte für Computernetzwerke,266.17
2025,1,25290,"Fachkräfte für Datenbanken und Netzwerke, anderweitig nicht genannt (ohne Sicherheitsmanagement und Data Mining)",1024.95
2025,1,25291,"Akademische und vergleichbare Fachkräfte für Datenbanken und Netzwerke, Sicherheitsmanagement und Data Mining",6
2025,1,26110,Anwälte,379.58
2025,1,26120,Richter,38.5
2025,1,26190,"Juristen, anderweitig nicht genannt (ohne Notaren)",894.87
2025,1,26191,"Juristen, anderweitig nicht genannt, Notaren",121.17
2025,1,26210,Archiv- und Museumswissenschaftler,41
2025,1,26220,Bibliothekswissenschaftler und verwandte Informationswissenschaftler,496.67
2025,1,26310,Volkswirtschaftler,39.17
2025,1,26320,"Soziologen, Anthropologen und verwandte Wissenschaftler",18.83
2025,1,26330,"Philosophen, Historiker und Politologen",16.5
2025,1,26340,Psychologen,680.2
2025,1,26350,Sozialarbeiter,1087.45
2025,1,26360,Geistliche Seelsorger,134.87
2025,1,26410,Autoren und verwandte schriftstellerische Berufe,149.56
2025,1,26420,Journalisten,102.67
2025,1,26430,"Übersetzer, Dolmetscher und andere Linguisten",86.5
2025,1,26510,Bildende Künstler,10
2025,1,26520,"Musiker, Sänger und Komponisten",41.33
2025,1,26530,Tänzer und Choreografen,3.5
2025,1,26540,Regisseure und Produzenten im Film- und Bühnenbereich sowie in verwandten Bereichen,39
2025,1,26550,Schauspieler,34
2025,1,26560,"Sprecher im Rundfunk, Fernsehen und sonstigen Medien",13.17
2025,1,26590,"Bildende und darstellende Künstler, anderweitig nicht genannt",6.67
2025,1,30000,"Techniker und gleichrangige nichttechnische Berufe (ohne Projekt- und Gruppenleiter), onA",1008.79
2025,1,30001,"Projektleiter, onA",179
2025,1,31110,"Chemo- und Physikotechniker, onA",107
2025,1,31111,Chemotechniker,1
2025,1,31120,"Bauführer und Bautechniker, onA",1449.12
2025,1,31130,Elektrotechniker,483.94
2025,1,31140,Techniker im Bereich Elektronik,32.5
2025,1,31150,"Maschinenbautechniker, Techniker im Bereich Systemtechnik, Automation und Unternehmensprozesse, onA",43.16
2025,1,31152,Techniker im Bereich Systemtechnik und Automation,1
2025,1,31153,Techniker im Bereich Unternehmensprozesse,24.63
2025,1,31160,Chemiebetriebs- und Verfahrenstechniker,5
2025,1,31180,"Technische Zeichner, onA",858.65
2025,1,31181,"Technische Zeichner, Maschinen",28.13
2025,1,31182,"Technische Zeichner, Bau",780.53
2025,1,31183,"Technische Zeichner, Gebäudetechnik",283
2025,1,31190,"Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt",204.67
2025,1,31220,Produktionsleiter bei der Herstellung von Waren,665.23
2025,1,31230,"Poliere und Vorarbeiter, onA",498.5
2025,1,31231,Poliere und Vorarbeiter des Bauhauptgewerbes,4.33
2025,1,31232,Poliere und Vorarbeiter des Ausbaugewerbes,91.08
2025,1,31310,Steuerer von Energieerzeugungsanlagen,6.5
2025,1,31320,Steuerer von Verbrennungs- und Wasserbehandlungsanlagen,55.75
2025,1,31390,"Techniker in der Prozesssteuerung, anderweitig nicht genannt",73.3
2025,1,31410,Biotechniker (ohne medizinische Fachberufe),193.17
2025,1,31420,Agrartechniker,8.25
2025,1,31430,Forsttechniker,2.5
2025,1,31520,"Schiffsführer, nautische Schiffsoffiziere und Schiffslotsen",11
2025,1,31530,Flugzeugpiloten und verwandte Berufe,43.75
2025,1,31540,Flugverkehrslotsen,12.33
2025,1,31550,Flugsicherungstechniker,2
2025,1,32100,"Medizinische und pharmazeutische Fachberufe, onA",20
2025,1,32110,Medizintechniker im Bereich bildgebende Verfahren und Therapiegeräte,295.5
2025,1,32120,Medizintechniker im Bereich Labor und Pathologie,6
2025,1,32130,Pharmazeutische Techniker und Assistenten,652.6
2025,1,32140,Medizinische und zahnmedizinische Prothetiktechniker,154.87
2025,1,32210,Fachkräfte Gesundheit und Pflege (mittlere Stufe),3087.07
2025,1,32220,Fachkräfte Geburtshilfe (mittlere Stufe),5
2025,1,32300,Fachkräfte in traditioneller und komplementärer Medizin,8.5
2025,1,32400,Veterinärmedizinische Fachkräfte und Assistenten,51
2025,1,32510,Zahnmedizinische Assistenten und Dentalhygieniker,293.08
2025,1,32520,Fachkräfte im Bereich medizinische Dokumentation und Information,164.5
2025,1,32540,Augenoptiker,236.75
2025,1,32550,Physiotherapeutische Techniker und Assistenten,113.83
2025,1,32560,Medizinische Assistenten,893.82
2025,1,32570,Kontrolleure und Beauftragte in den Bereichen Umwelt- und Arbeitsmedizin sowie verwandte Berufe,23.5
2025,1,32580,Rettungsdienstpersonal,128.03
2025,1,32590,"Assistenzberufe im Gesundheitswesen, anderweitig nicht genannt",254
2025,1,33100,"Fachkräfte im Bereich Finanzen und mathematische Verfahren, onA",319.6
2025,1,33110,"Wertpapierhändler, -makler und Finanzmakler",153.12
2025,1,33120,Fachkräfte im Bereich Kredit und Darlehen,169.67
